LogTau,F01,F02,F03,F04,F05,F06,F07,F08,F09,F10,F11,F12
1.64075,0.19107,0.274101,0.366886,0.44917,0.464033,0.453385,0.40593,0.37516,0.35059,0.380234,0.502247,0.655336
1.65517,0.184598,0.277196,0.366567,0.448244,0.470239,0.449671,0.410858,0.377314,0.363674,0.380946,0.479641,0.651022
1.66959,0.169903,0.270895,0.364613,0.449892,0.468681,0.463072,0.439288,0.385805,0.360889,0.390145,0.484118,0.640588
1.68401,0.160467,0.277594,0.360923,0.449898,0.486383,0.478227,0.446158,0.407449,0.36137,0.387828,0.463715,0.623204
1.69843,0.151104,0.259587,0.371474,0.444339,0.485449,0.478466,0.467655,0.410773,0.396028,0.385836,0.47577,0.605572
1.71285,0.150595,0.255077,0.365601,0.446921,0.489102,0.509181,0.477322,0.426918,0.395872,0.395745,0.460266,0.601626
1.72727,0.15011,0.254282,0.358257,0.460129,0.484257,0.506475,0.483119,0.44538,0.397551,0.392821,0.448948,0.594934
1.74169,0.142483,0.250666,0.353483,0.44124,0.497275,0.518233,0.497156,0.454311,0.415789,0.403036,0.457338,0.57435
1.75611,0.123538,0.236053,0.352212,0.448762,0.504693,0.528392,0.503781,0.46139,0.416381,0.408233,0.450361,0.575167
1.77053,0.119052,0.226017,0.335379,0.436631,0.505872,0.539934,0.509489,0.478469,0.424282,0.41124,0.447927,0.557127
1.78495,0.120143,0.223029,0.341827,0.443442,0.507209,0.544187,0.536668,0.489111,0.44102,0.426207,0.457001,0.54905
1.79937,0.126785,0.207148,0.327206,0.439727,0.519787,0.54025,0.535229,0.512389,0.462168,0.434607,0.454611,0.543227
1.81379,0.109666,0.20267,0.318219,0.428448,0.52866,0.540873,0.551849,0.511596,0.46882,0.451568,0.449906,0.534291
1.82821,0.106031,0.195293,0.317919,0.424838,0.511013,0.553049,0.564055,0.528684,0.471972,0.446935,0.454965,0.524149
1.84263,0.104335,0.195015,0.299248,0.412839,0.502435,0.557674,0.572097,0.534833,0.491212,0.455057,0.459695,0.528401
1.85705,0.102866,0.171238,0.298473,0.417807,0.511847,0.570684,0.581325,0.556615,0.50861,0.468856,0.467872,0.529527
1.87147,0.0924937,0.172037,0.293372,0.403704,0.515545,0.571165,0.586533,0.561356,0.516075,0.476414,0.47234,0.519685
1.88589,0.0881578,0.160991,0.281227,0.404147,0.50465,0.578401,0.597595,0.578986,0.536353,0.4935,0.475371,0.539284
1.90031,0.0737689,0.163089,0.264953,0.394023,0.500693,0.581478,0.614261,0.595864,0.546977,0.505063,0.487194,0.527123
1.91473,0.0599763,0.155175,0.269655,0.394893,0.505278,0.570123,0.607941,0.60367,0.561821,0.522271,0.496343,0.518855
1.92915,0.0702092,0.146079,0.245618,0.376776,0.496552,0.579436,0.615172,0.601208,0.576125,0.517576,0.497146,0.518528
1.94357,0.0699372,0.143072,0.244636,0.368783,0.48992,0.572915,0.624313,0.61439,0.571517,0.524426,0.512139,0.529558
1.95799,0.0686862,0.12818,0.235044,0.357284,0.49204,0.569758,0.617232,0.616937,0.595492,0.556804,0.526535,0.52777
1.97241,0.0558775,0.130558,0.226956,0.359026,0.485648,0.578306,0.628305,0.635028,0.606519,0.556355,0.529069,0.533146
1.98683,0.050544,0.123563,0.222205,0.345019,0.469881,0.58157,0.637018,0.638655,0.61733,0.583146,0.537779,0.530322
2.00125,0.0489723,0.105522,0.212417,0.336457,0.471615,0.568232,0.651407,0.657482,0.62389,0.5872,0.551736,0.541657
2.01567,0.0495147,0.11428,0.207216,0.327759,0.463955,0.569754,0.639156,0.660405,0.646115,0.594427,0.560148,0.544096
2.03009,0.0341355,0.109576,0.193025,0.319207,0.451408,0.570888,0.641031,0.680575,0.651541,0.621921,0.57617,0.555243
2.04451,0.0340444,0.0955892,0.1824,0.30256,0.448801,0.562996,0.645195,0.667081,0.667515,0.633535,0.582991,0.571841
2.05893,0.0307551,0.0901377,0.183922,0.310796,0.437921,0.55652,0.648379,0.684311,0.678617,0.644691,0.604705,0.564836
2.07335,0.03748,0.082344,0.169273,0.287699,0.409797,0.549505,0.645742,0.682199,0.687639,0.649475,0.615284,0.569971
2.08777,0.021506,0.0745225,0.164075,0.275568,0.400235,0.537854,0.640867,0.691707,0.70256,0.675979,0.616766,0.591664
2.10219,0.0266712,0.0648892,0.163512,0.262416,0.406457,0.530482,0.624452,0.694778,0.718072,0.67996,0.637015,0.604763
2.11661,0.0157455,0.0763474,0.145178,0.254109,0.399405,0.519137,0.633338,0.691953,0.719702,0.692128,0.661933,0.612221
2.13103,0.0225622,0.0582915,0.142799,0.252711,0.383404,0.52245,0.634792,0.702276,0.723235,0.718077,0.663513,0.629755
2.14545,0.0243322,0.061487,0.131004,0.247735,0.387813,0.516746,0.63785,0.706392,0.719912,0.716894,0.661333,0.647501
2.15987,0.0202912,0.0601082,0.119966,0.233477,0.356522,0.509216,0.622837,0.707147,0.74388,0.724371,0.679823,0.647796
2.17429,0.0262877,0.0578446,0.113979,0.226675,0.353923,0.496239,0.610787,0.699972,0.745935,0.738762,0.694693,0.652256
2.18871,0.0235746,0.0417322,0.111521,0.212314,0.3515,0.484006,0.613892,0.69119,0.752723,0.754191,0.707168,0.671155
2.20313,0.00669896,0.0350941,0.0991448,0.207808,0.33727,0.479249,0.606285,0.696285,0.748903,0.750893,0.724173,0.683603
2.21755,0.00772944,0.0561216,0.0889308,0.183836,0.317545,0.463329,0.586736,0.704177,0.764893,0.770036,0.732168,0.701287
2.23197,0.0159673,0.0440417,0.101386,0.189973,0.312945,0.456364,0.594505,0.703288,0.763635,0.783212,0.752103,0.715064
2.24639,0.0161353,0.026816,0.0877002,0.183876,0.295612,0.454147,0.592982,0.690175,0.770482,0.793966,0.763871,0.723911
2.26082,0.00187097,0.0276866,0.0841717,0.170776,0.290446,0.430563,0.574383,0.696029,0.764127,0.793087,0.780162,0.736444
2.27524,0.0087968,0.0399715,0.0746766,0.156529,0.278086,0.431497,0.562493,0.681369,0.768738,0.790823,0.784597,0.751869
2.28966,0.0131228,0.0395999,0.0742254,0.146288,0.261729,0.410615,0.550037,0.695446,0.774472,0.807157,0.798039,0.758495
2.30408,-0.00485845,0.0226799,0.0703991,0.137992,0.256643,0.406627,0.535891,0.685388,0.770423,0.808198,0.813132,0.782779
2.3185,0.00176776,0.0272615,0.0657809,0.131737,0.237938,0.386409,0.528158,0.683286,0.77824,0.820329,0.809907,0.788815
2.33292,0.00947478,0.0218244,0.0620348,0.120637,0.239941,0.37072,0.526788,0.661514,0.767576,0.82418,0.818389,0.79224
2.34734,0.0113634,0.0273634,0.0513714,0.125055,0.230963,0.368463,0.520081,0.660349,0.771582,0.8231,0.839685,0.806891
2.36176,0.00798127,0.00133203,0.0525215,0.114361,0.220184,0.357708,0.5021,0.63869,0.755109,0.830319,0.846683,0.823495
2.37618,-0.00260425,0.0219577,0.0489768,0.103425,0.207606,0.348059,0.504903,0.637804,0.757708,0.828003,0.847473,0.833217
2.3906,-0.00409361,0.0114779,0.0439713,0.103434,0.192747,0.330594,0.474998,0.627848,0.761568,0.82978,0.862307,0.832348
2.40502,0.00864021,0.0126612,0.0375764,0.105467,0.195018,0.314448,0.461732,0.605662,0.752547,0.820936,0.87604,0.862884
2.41944,-0.000355761,0.00559716,0.0404333,0.0850357,0.184819,0.302105,0.456616,0.59833,0.73666,0.835189,0.868721,0.874746
2.43386,-0.000682806,0.00863787,0.0306311,0.0864274,0.164156,0.28939,0.44622,0.598099,0.735671,0.823074,0.884959,0.873145
2.44828,-0.00715253,0.0129673,0.0342252,0.0958029,0.160768,0.274753,0.431715,0.58948,0.720615,0.82718,0.879334,0.891653
2.4627,0.00762111,-0.0082425,0.0378215,0.0714128,0.162864,0.27007,0.422899,0.596887,0.710931,0.830586,0.883454,0.907482
2.47712,0.0104054,-0.000944535,0.0211281,0.071436,0.138974,0.26928,0.398959,0.556225,0.713467,0.838145,0.877511,0.91328
2.49154,0.00388931,0.00406835,0.0272847,0.0648839,0.13251,0.239799,0.394613,0.548816,0.701874,0.816135,0.888327,0.915896
2.50596,-0.000132468,-0.00242638,0.0299589,0.0580929,0.131951,0.240297,0.374787,0.536963,0.697328,0.825826,0.890327,0.91362
2.52038,-0.000825024,0.0139514,0.0129362,0.0471585,0.127078,0.23033,0.373379,0.530071,0.676356,0.813395,0.899984,0.934111
2.5348,-0.00464698,0.0120754,0.0191199,0.0469139,0.12568,0.213116,0.35766,0.517395,0.676912,0.81936,0.894518,0.940743
2.54922,0.0108939,-0.000824432,0.0176546,0.0366963,0.102488,0.199673,0.349488,0.505895,0.663203,0.808926,0.901853,0.939854
2.56364,-0.0033067,0.0038034,0.022983,0.0496402,0.102724,0.198176,0.328336,0.489648,0.646694,0.80076,0.898358,0.943257
2.57806,-0.00266816,-0.00527698,0.0065592,0.0371699,0.101488,0.182967,0.325961,0.463878,0.639128,0.796321,0.903329,0.949836
2.59248,-0.00526033,-0.00192898,0.0105045,0.0413579,0.0923906,0.192497,0.30306,0.460523,0.629987,0.769704,0.888789,0.946856
2.6069,0.00259265,0.00703671,0.0159901,0.0350116,0.080915,0.170509,0.292364,0.447211,0.621821,0.765536,0.892269,0.961667
2.62132,-0.00983764,0.00475718,0.00991646,0.0398668,0.0717114,0.158553,0.285489,0.436974,0.595909,0.763231,0.873724,0.962721
2.63574,-0.0049992,-0.00586154,0.014792,0.0289427,0.0718699,0.141108,0.270528,0.429047,0.575015,0.752287,0.873088,0.954003
2.65016,-1.42926e-05,0.0127306,0.0101597,0.0287945,0.0627651,0.136909,0.262859,0.404409,0.574854,0.737114,0.871968,0.965638
2.66458,-0.00231143,1.85891e-06,0.00101039,0.0242453,0.0559083,0.141781,0.238158,0.39099,0.570894,0.716912,0.853107,0.9624
2.679,-0.00231029,0.00245934,-0.00661266,0.0282584,0.0578979,0.129763,0.241539,0.367349,0.546134,0.721553,0.844631,0.9642
2.69342,0.0049607,-0.00157158,0.00345428,0.0134881,0.0488323,0.124365,0.230475,0.359761,0.537215,0.695367,0.844092,0.95263
2.70784,-0.00229118,0.00118019,0.00680889,0.0109913,0.0507282,0.10525,0.215685,0.347596,0.517063,0.693872,0.844903,0.957546
2.72226,-0.00464281,0.00509988,0.00431101,0.0164731,0.037797,0.109619,0.191335,0.328979,0.496294,0.67246,0.832885,0.944297
2.73668,0.0107952,0.00641839,0.00727778,0.0113538,0.034604,0.099096,0.190555,0.320468,0.495387,0.650364,0.826398,0.944022
2.7511,0.00582617,0.00845818,-0.0052953,0.00419166,0.0363956,0.0901336,0.19028,0.315533,0.470215,0.649903,0.816165,0.943029
2.76552,-0.000958154,0.000802461,-0.00433834,0.0117084,0.0483492,0.0832023,0.1695,0.307889,0.459323,0.635579,0.796282,0.926299
2.77994,0.00145044,0.00423431,0.0103202,-0.00403634,0.0366245,0.0865098,0.162067,0.283979,0.446117,0.62715,0.791292,0.923713
2.79436,1.29672e-05,-0.00130062,-0.00423292,0.000559291,0.0400767,0.0763603,0.151055,0.27964,0.42056,0.606836,0.771464,0.914508
2.80878,0.00313651,0.000678074,-0.00120059,0.0125415,0.0297792,0.0664786,0.141456,0.256823,0.416018,0.603772,0.767765,0.908765
2.8232,0.0037606,-0.00463525,0.00313878,0.00336344,0.030174,0.075041,0.13349,0.259606,0.404801,0.575083,0.743734,0.901313
2.83762,0.0072924,-0.00234871,0.0108257,-0.00324488,0.0269921,0.0676674,0.126516,0.239199,0.400403,0.562938,0.736572,0.888202
2.85204,-0.000557972,-0.00147882,-0.00826514,0.000444886,0.0147125,0.0600879,0.129691,0.229779,0.370911,0.550204,0.713132,0.875847
2.86646,-0.00193164,0.00209255,0.00453337,0.00473321,0.0176767,0.0497125,0.111391,0.227452,0.35225,0.537957,0.701766,0.877639
2.88088,-0.00177516,0.00667055,0.0133881,0.0224197,0.0141857,0.0342453,0.106948,0.204805,0.354076,0.510404,0.701971,0.859384
2.8953,-0.00536704,0.00589912,0.000902711,0.00105482,0.0262155,0.0395634,0.10378,0.20601,0.329224,0.498237,0.675247,0.856915
2.90972,-0.00874399,0.00742809,-0.00373535,0.00345835,0.00905815,0.041736,0.107124,0.18147,0.326201,0.496927,0.670409,0.839928
2.92414,0.00168051,0.0139541,0.0193562,0.00152416,0.0167499,0.0435392,0.0858044,0.174019,0.302625,0.473698,0.644325,0.830441
2.93856,0.00266612,0.00139055,-0.00173196,0.0129815,0.0226639,0.0285039,0.0869769,0.172172,0.284183,0.45484,0.632961,0.817931
2.95298,0.00384367,-0.00190567,0.012614,0.00831171,0.0195632,0.0299291,0.0856608,0.150644,0.272324,0.42976,0.622264,0.798391
2.9674,-0.00155747,-0.0032551,0.00206237,-0.00195165,0.0111211,0.0378129,0.0749489,0.154199,0.273229,0.413036,0.598477,0.790306
2.98182,0.00639787,0.00429574,0.00414311,-0.00559129,0.00496598,0.0322251,0.0626462,0.153264,0.265103,0.391663,0.596111,0.770903
2.99624,-0.0122111,0.00464505,0.00872337,0.00283058,0.0091053,0.0203824,0.0613533,0.142815,0.241319,0.386921,0.562234,0.755024
3.01066,-0.00238404,-0.000948211,0.00570394,0.00291284,0.00246961,0.0149213,0.0634077,0.126072,0.236087,0.390804,0.551043,0.723873
3.02508,-0.00608762,-0.00502116,-0.013134,0.0073571,0.00691143,0.0153073,0.0448682,0.119104,0.227758,0.356136,0.531781,0.70954
3.0395,0.00115028,0.009875,-0.0187144,0.00270141,0.00750483,0.0204848,0.0558031,0.122679,0.204117,0.346778,0.518638,0.708489
3.05392,-0.0166227,0.000743283,0.000643883,-0.00109165,4.2605e-05,0.0184163,0.0452189,0.109252,0.192117,0.332547,0.507346,0.689136
3.06834,0.00491611,0.0081453,-0.00456392,-0.000692205,-0.00308296,0.00551797,0.0575294,0.0986508,0.192075,0.310597,0.494795,0.682717
3.08276,0.00157508,0.00255129,-0.00551947,0.0048372,0.0170519,0.00463965,0.0437926,0.0959939,0.183718,0.305123,0.484528,0.657769
3.09718,-0.00344519,0.000223615,-0.00539474,-0.00297767,0.0106005,0.0135523,0.0315045,0.0928283,0.17697,0.308642,0.459155,0.63738
3.1116,0.00752081,-0.011567,0.0030048,0.00525255,0.0169447,0.0266416,0.0339592,0.0845757,0.153864,0.280376,0.448738,0.630239
3.12602,-0.000593684,-0.00430187,-0.00326918,0.00142066,0.00157065,0.00722896,0.034335,0.0750238,0.161278,0.273492,0.430018,0.61065
3.14044,0.00695712,0.00214558,0.00181555,0.00392344,0.00968006,0.00174239,0.0299764,0.0722523,0.150011,0.252389,0.411262,0.596226
3.15486,0.00449513,-0.000622625,0.00235546,-0.000318272,0.00933459,0.00627583,0.0300366,0.06802,0.137785,0.246864,0.404867,0.576963
3.16928,0.0114041,-0.00420304,0.0036792,-0.00428897,-0.00816876,0.00135031,0.024136,0.0667936,0.127359,0.227696,0.382343,0.557045
3.1837,-0.00639763,0.00315071,-0.00683738,0.000371219,0.00238027,0.00828411,0.0164202,0.059788,0.124361,0.228272,0.375153,0.540086
3.19812,0.00132752,0.00920639,-0.00501789,-0.00148291,-0.00210864,0.00661987,0.0148285,0.051336,0.127693,0.212759,0.351404,0.523404
3.21254,0.000803363,-0.00345356,-0.00580979,-0.00258252,-0.00176344,0.0208764,0.0155299,0.0419852,0.0998966,0.197175,0.343174,0.504241
3.22696,0.00450605,-0.00358619,0.00480777,-0.00456403,0.00421789,0.00778694,0.0221534,0.0473719,0.111698,0.187967,0.322627,0.492665
3.24138,0.00339246,-0.00538869,-0.00413633,-0.0026076,0.0105792,0.00119624,0.0109964,0.0550785,0.0909918,0.175313,0.300741,0.46643
3.2558,-0.00126664,-0.00210842,0.00838148,-0.0044889,0.00142905,-0.000409141,0.0248631,0.0431824,0.0805743,0.16963,0.298959,0.452955
3.27022,0.000581919,0.0029137,-0.00129582,-0.00378113,0.000749623,-0.00337121,0.00536388,0.0410285,0.0841793,0.172443,0.292211,0.451549
3.28464,0.00552076,0.00119815,0.00353293,0.00584804,0.00864855,0.00393142,0.00155512,0.0238821,0.0858244,0.154139,0.259015,0.433863
3.29906,-0.00717228,0.00674485,-9.04995e-05,-0.00436063,-0.00146785,0.0086951,0.0163038,0.0298113,0.0693328,0.147267,0.262499,0.415011
3.31348,-0.0038213,-0.00992264,0.00173409,0.00183516,0.0107993,-0.00117967,0.0107071,0.0318139,0.0678407,0.142974,0.243205,0.390283
3.3279,-0.00257275,0.00949301,0.00657458,0.000357494,0.00187977,0.00351397,0.0123853,0.0173902,0.0661323,0.137994,0.230426,0.379488
3.34232,0.00186673,0.00465629,-0.000716787,-0.0020113,-0.00140138,-0.00409903,0.0072399,0.0274085,0.0638746,0.125173,0.228549,0.367124
3.35674,-0.00814168,-0.0165892,-0.00241111,0.00387912,-0.000648285,0.00488706,0.00771226,0.0144631,0.0529792,0.12013,0.204583,0.347816
3.37116,-0.00884683,-0.00270337,0.0047706,-0.00568302,0.00263272,0.0055263,0.00314009,0.00799563,0.0478021,0.10442,0.202432,0.350678
3.38558,0.00113858,0.00459407,-0.000373812,0.00363801,0.00358031,-0.00245155,0.00168337,0.0286165,0.0364413,0.099859,0.201934,0.315034
3.4,-0.000677288,0.00171103,0.00323735,0.00962562,-0.0110991,0.000545383,0.00926718,0.0160033,0.0557098,0.0996556,0.183121,0.30655
